Duration,Title,Published_date,Views,Likes,Comments,Type
7262.0,RODOLFO ABRANTES E PG (EX-OFICINA G3) - Inteligência Ltda. Podcast #1356,2024-10-31,193739,12844,591,Live
9215.0,"FÁBIO LIMA, VINHETEIRO E DIEGO BUENO - Inteligência Ltda. Podcast #1355",2024-10-31,145320,8073,435,Live
58.0,ESPÍRITA fala sobre KARMA,2024-10-30,7786,493,14,Short
9871.0,"COMÉDIA GRINGA: PAUL CABANNES, LÉA MARIA E MAIRA SANTOS - Inteligência Ltda. Podcast #1354",2024-10-30,115587,6403,251,Live
57.0,É POSSÍVEL MANIPULAR GRAVIDADE?,2024-10-29,7057,462,4,Short
58.0,A MAIORIA dos PADRES são GAYS?,2024-10-29,12689,667,79,Short
10048.0,RIVAIS ANTIGOS DE ISRAEL NA BÍBLIA: RODRIGO SILVA - Inteligência Ltda. Podcast #1353,2024-10-29,518666,25364,1188,Live
57.0,VOCÊ sabe o que é o PARADOXO de BOOTSTRAP?,2024-10-28,10790,584,11,Short
680.0,A SEMANA [28/10 a 03/11] DE LANÇAMENTOS 2024 = STREAMINGS + CINEMA - Plantão Nerd #008,2024-10-27,13718,795,44,Live
7883.0,"GUERRA NO ORIENTE MÉDIO: MANSUR PEIXOTO, MAYNARA NAFE E ALI HAKAM - Inteligência Ltda. Podcast #1352",2024-10-26,131124,5739,2872,Live
52.0,FREIRA precisa ser VIRGEM?,2024-10-25,18277,1095,30,Short
41.0,Pode ORAR no BANHEIRO?,2024-10-24,13640,1127,29,Short
9055.0,ELEIÇÕES SP: RETA FINAL: GUILHERME BOULOS - Inteligência Ltda. Podcast #1351,2024-10-24,102662,7963,962,Live
44.0,A VERDADE por trás do CANIS - LUISA MELL,2024-10-23,8614,261,24,Short
5169.0,CELA - Inteligência Ltda. Podcast #1350,2024-10-23,81526,4819,555,Live
37.0,ESSA é a DIFERENÇA entre SOLIDÃO e SOLITUDE,2024-10-23,8684,740,9,Short
8201.0,P. DIDDY E EPSTEIN: UMA OPERAÇÃO DE INTELIGÊNCIA?: DANIEL LOPEZ - Inteligência Ltda. Podcast #1349,2024-10-23,911651,47143,1742,Live
9180.0,A VIDA DE UMA EX-FREIRA: BRUNA MIRANDA - Inteligência Ltda. Podcast #1348,2024-10-22,229404,10339,2857,Live
13122.0,"TEMPO, O GRANDE MISTÉRIO: SÉRGIO SACANI E CÉSAR LENZI - Inteligência Ltda. Podcast #1347",2024-10-22,1696331,37109,1047,Live
1151.0,A SEMANA [21 A 27 OUT] DE LANÇAMENTOS 2024 = STREAMINGS + CINEMA - Plantão Nerd #007,2024-10-20,13955,845,58,Live
8407.0,TUDO SOBRE O ESPIRITISMO: HAROLDO DUTRA - Inteligência Ltda. Podcast #1346,2024-10-19,775138,64678,6824,Live
58.0,RICARDO TRAJANO fala sobre o VERDADEIRO SENTIDO da VIDA,2024-10-18,7935,676,9,Short
10059.0,UM ANO DE CONFLITO EM ISRAEL: ALINE SZEWKIES - Inteligência Ltda. Podcast #1345,2024-10-18,414671,28659,1924,Live
8053.0,THIAGO SEM T - Inteligência Ltda. Podcast #1344,2024-10-17,48436,2260,62,Live
56.0,TRISTEZA NÃO PAGA as CONTAS,2024-10-16,14904,1410,24,Short
8191.0,MULHERES DE FÉ: ALEXANDRA ABRANTES E CAMILA VIEIRA - Inteligência Ltda. Podcast #1343,2024-10-16,79700,4372,364,Live
7873.0,PARA ONDE O BRASIL ESTÁ INDO?: MARCO ANTÔNIO VILLA - Inteligência Ltda. Podcast #1342,2024-10-16,139671,7912,810,Live
